0.866033,0.116868
0.866170,0.117135
0.866306,0.117403
0.866442,0.117670
0.866579,0.117938
0.866715,0.118205
0.866851,0.118472
0.866988,0.118740
0.867124,0.119007
0.867260,0.119275
0.867397,0.119542
0.867533,0.119810
0.867669,0.120077
0.867806,0.120345
0.867942,0.120612
0.868078,0.120879
0.868215,0.121147
0.868351,0.121414
0.868487,0.121682
0.868624,0.121949
0.868760,0.122217
0.868896,0.122484
0.869033,0.122752
0.869169,0.123019
0.869306,0.123286
0.869442,0.123554
0.869578,0.123821
0.869715,0.124089
0.869851,0.124356
0.869987,0.124624
0.870124,0.124891
0.870260,0.125158
0.870396,0.125426
0.870533,0.125693
0.870669,0.125961
0.870805,0.126228
0.870942,0.126496
0.871078,0.126763
0.871214,0.127031
0.871351,0.127298
0.871487,0.127565
0.871623,0.127833
0.871760,0.128100
0.871896,0.128368
0.872032,0.128635
0.872169,0.128903
0.872305,0.129170
0.872441,0.129438
0.872578,0.129705
0.872714,0.129972
0.872850,0.130240
0.872987,0.130507
0.873123,0.130775
0.873259,0.131042
0.873396,0.131310
0.873532,0.131577
0.873668,0.131845
0.873805,0.132112
0.873941,0.132379
0.874077,0.132647
0.874214,0.132914
0.874350,0.133182
0.874486,0.133449
0.874623,0.133717
0.874759,0.133984
0.874895,0.134251
0.875032,0.134519
0.875168,0.134786
0.875304,0.135054
0.875441,0.135321
0.875577,0.135589
0.875713,0.135856
0.875850,0.136124
0.875986,0.136391
0.876122,0.136658
0.876259,0.136926
0.876395,0.137193
0.876531,0.137461
0.876668,0.137728
0.876804,0.137996
0.876940,0.138263
0.877077,0.138531
0.877213,0.138798
0.877349,0.139065
0.877486,0.139333
0.877622,0.139600
0.877758,0.139868
0.877895,0.140135
0.878031,0.140403
0.878167,0.140670
0.878304,0.140937
0.878440,0.141205
0.878576,0.141472
0.878713,0.141740
0.878849,0.142007
0.878985,0.142275
0.879122,0.142542
0.879258,0.142810
0.879394,0.143077
0.879531,0.143344
0.879667,0.143612
0.879803,0.143879
0.879940,0.144147
0.880076,0.144414
0.880212,0.144682
0.880349,0.144949
0.880485,0.145217
0.880621,0.145484
0.880758,0.145751
0.880894,0.146019
0.881030,0.146286
0.881167,0.146554
0.881303,0.146821
0.881440,0.147089
0.881576,0.147356
0.881712,0.147623
0.881849,0.147891
0.881985,0.148158
0.882121,0.148426
0.882258,0.148693
0.882394,0.148961
0.882530,0.149228
0.882667,0.149496
0.882803,0.149763
0.882939,0.150030
0.883076,0.150298
0.883212,0.150565
0.883348,0.150833
0.883485,0.151100
0.883621,0.151368
0.883757,0.151635
0.883894,0.151903
0.884030,0.152170
0.884166,0.152437
0.884303,0.152705
0.884439,0.152972
0.884575,0.153240
0.884712,0.153507
0.884848,0.153775
0.884984,0.154042
0.885121,0.154309
0.885257,0.154577
0.885393,0.154844
0.885530,0.155112
0.885666,0.155379
0.885802,0.155647
0.885939,0.155914
0.886075,0.156182
0.886211,0.156449
0.886348,0.156716
0.886484,0.156984
0.886620,0.157251
0.886757,0.157519
0.886893,0.157786
0.887029,0.158054
0.887166,0.158321
0.887302,0.158589
0.887438,0.158856
0.887575,0.159123
0.887711,0.159391
0.887847,0.159658
0.887984,0.159926
0.888120,0.160193
0.888256,0.160461
0.888393,0.160728
0.888529,0.160996
0.888665,0.161263
0.888802,0.161530
