0.056738,-0.225420
0.115543,-0.331558
0.128839,-0.107796
0.128319,0.054018
0.129893,0.196831
0.129780,0.353563
0.116586,0.497091
0.116201,0.531853
0.115487,0.410314
0.103918,0.234645
0.090852,0.069043
0.077722,-0.118341
0.064555,-0.321016
0.051278,-0.418967
0.051970,-0.411550
0.051948,-0.338861
0.051914,-0.221074
0.051868,-0.097528
0.051801,0.034722
0.051716,0.166896
0.051589,0.207580
0.051456,0.195900
0.051334,0.183210
0.051974,0.121194
0.051965,0.059630
0.051953,-0.000420
0.038953,-0.059696
0.019470,-0.101590
0.019461,-0.148654
0.019457,-0.150059
0.012966,-0.052928
0.012961,0.010931
0.012954,0.078505
0.006473,0.127048
0.006468,0.150307
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006462,0.203866
0.006462,0.207315
0.006462,0.207567
0.012923,0.207431
0.012923,0.207266
0.012923,0.207169
0.019380,0.118144
0.019378,0.001589
0.025830,-0.125836
0.032289,-0.237222
0.045077,-0.207518
0.051443,-0.137826
0.051263,-0.085111
0.051974,-0.030626
0.058460,0.028386
0.058450,0.077548
0.058423,0.093248
0.064875,0.090122
0.064828,0.097215
0.064749,0.080065
0.064645,0.029339
0.025806,-0.030452
0.025737,-0.086113
0.025661,-0.130758
0.025990,-0.163770
0.025987,-0.141818
0.025984,-0.065243
0.025981,0.009092
0.025979,0.077629
0.025974,0.096766
0.025968,0.086414
0.025964,0.081922
0.025956,0.098846
0.025947,0.122175
0.025937,0.106589
0.025929,0.123281
0.025910,0.125634
0.025901,0.110737
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.025854,0.117968
0.025854,0.114303
0.025854,0.118778
0.025811,0.132170
0.025779,0.135158
0.025771,0.119458
0.025744,0.074991
0.025726,-0.001452
0.025691,-0.076173
0.025991,-0.160290
0.025988,-0.193655
0.025985,-0.173888
0.025981,-0.118654
0.064943,-0.059746
0.064934,-0.003642
0.064921,0.035864
0.064855,0.052781
0.064811,0.085249
0.064711,0.096918
0.064596,0.106706
0.064427,0.088997
0.064237,0.045818
0.064968,-0.031581
0.064951,-0.108989
0.064928,-0.125817
0.103813,-0.105437
0.103740,-0.072300
0.103505,-0.009324
0.103039,0.074514
0.101532,0.184956
0.103787,0.277448
0.103680,0.285650
0.103428,0.252455
0.103005,0.214966
0.102357,0.171024
0.103908,0.092811
0.103846,0.017700
0.103732,-0.028001
0.103516,-0.035791
0.103044,-0.022107
0.102531,-0.014011
0.103915,-0.029367
0.103832,-0.064171
0.103688,-0.052310
0.103408,-0.029557
0.102989,0.005842
0.127776,0.070736
0.129875,0.066439
0.129738,0.027965
0.129467,0.040685
0.128867,0.059402
0.127636,0.087370
0.129795,0.144203
0.129559,0.204895
0.129167,0.236982
0.128331,0.251997
0.129767,0.392693
0.129544,0.509346
0.129308,0.502945
0.128808,0.495047
0.127756,0.450907
0.129495,0.553054
0.128925,0.631655
0.125293,0.386541
0.129211,0.387496
0.128633,0.516915
0.127719,0.430452
0.129793,0.525716
0.129606,0.585226
0.129197,0.458553
0.128444,0.312844
0.129884,0.258875
0.129722,0.195082
0.129488,0.032588
0.128985,-0.104789
0.127987,-0.152518
0.129839,-0.061861
0.129619,0.034314
0.129196,0.079000
0.128493,0.098727
0.103929,0.154524
0.090857,0.228569
0.064810,0.209818
0.051724,0.151063
0.038667,0.105384
0.025663,0.063062
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.025864,0.057346
0.038797,0.073783
0.064626,0.028814
0.077461,0.008763
0.090272,0.015683
0.115893,0.010055
0.115098,-0.002862
0.127074,-0.018307
0.125452,0.007217
0.121685,0.065407
0.102829,0.062769
0.108525,0.019658
0.102420,-0.006463
0.092217,-0.055444
0.080809,-0.106607
0.068636,-0.162321
0.056252,-0.194000
0.048941,-0.169921
0.040533,-0.114266
0.034216,-0.018688
0.026329,0.113434
0.018949,0.283350
0.013324,0.494602
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.054787,0.214778
0.115242,-0.201334
0.129020,-0.245284
0.128734,-0.227229
0.126962,-0.175064
0.129703,-0.116665
0.129168,-0.042890
0.127963,0.043290
0.129905,0.105857
0.129759,0.154476
0.129478,0.192655
0.128857,0.171891
0.127794,0.133707
0.129850,0.117128
0.129711,0.103968
0.129371,0.068379
0.128709,0.030983
0.127461,-0.007714
0.129559,0.088072
0.127628,0.273253
0.129555,0.545630
0.129173,0.779324
0.128397,0.845135
0.129683,1.168271
0.129498,1.355148
0.129251,1.122683
0.128670,0.786182
0.127631,0.423450
0.129776,0.233346
0.129555,-0.018359
0.129007,-0.244180
0.128138,-0.301189
0.129867,-0.348409
0.129649,-0.379809
0.129417,-0.433864
0.128867,-0.385205
0.025552,-0.288346
0.025959,-0.221653
0.064780,-0.135521
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.064225,0.024087
0.064972,0.043692
0.064962,-0.036814
0.064939,-0.043356
0.064907,-0.042398
0.064858,-0.027514
0.064769,-0.017794
0.064643,-0.005388
0.064423,0.005952
0.064090,0.008877
0.064938,-0.058325
0.064902,-0.125811
0.064854,-0.124966
0.064800,-0.118758
0.064700,-0.077536
0.064549,-0.007552
0.064356,0.058250
0.064103,0.090133
0.064952,0.103805
0.064925,0.084802
0.064892,0.008729
0.064696,-0.069209
0.064570,-0.119843
0.064382,-0.133506
0.064032,-0.130431
0.064929,-0.003137
0.064896,0.147599
0.064866,0.158425
0.064772,0.178926
0.064676,0.167484
0.064557,0.070522
0.064356,0.047192
0.064105,0.053613
0.064928,0.133355
0.064891,0.200801
0.064833,0.134063
0.064728,0.068981
0.064629,0.019789
0.064503,-0.020344
0.064199,-0.035520
0.064909,0.177658
0.064848,0.428794
0.064784,0.453350
0.064709,0.383476
0.064613,0.245987
0.064476,0.065149
0.064291,-0.104521
0.064094,-0.216647
0.064861,-0.007424
0.064789,0.275775
0.064644,0.349339
0.064449,0.399890
0.064226,0.424521
0.064876,0.661282
0.064823,0.793206
0.064776,0.627835
0.064720,0.463465
0.064615,0.267527
0.064493,0.097483
0.064292,0.008637
0.064036,-0.042695
0.064929,0.021578
0.064894,0.092761
0.064849,0.040407
0.064780,-0.021319
0.064658,-0.064241
0.064475,-0.071108
0.064274,-0.062073
0.064960,-0.052404
0.064931,-0.038100
0.064896,0.007590
0.064854,0.069902
0.064776,0.134217
0.064667,0.201328
0.064514,0.246776
0.064368,0.242065
0.064127,0.204704
0.064946,0.079848
0.064918,-0.050356
0.064875,-0.101482
0.064826,-0.141586
0.064725,-0.124691
0.064602,-0.071809
0.064406,-0.026367
0.064158,0.042461
0.064937,-0.018431
0.064912,-0.164828
0.064855,-0.188312
0.064783,-0.160362
0.064692,-0.126233
0.064549,-0.078878
0.064333,-0.011241
0.064114,0.055563
0.064937,-0.048638
0.064913,-0.199750
0.064866,-0.220224
0.064796,-0.185037
0.064661,-0.122920
0.064538,-0.063866
0.064312,-0.000701
0.063933,0.068517
0.064939,0.007012
0.064906,-0.093571
0.064854,-0.080727
0.064772,-0.063176
0.064668,-0.018331
0.064528,0.043337
0.064277,0.092397
0.064968,0.014308
0.064949,-0.123049
0.064927,-0.185082
0.064896,-0.246163
0.129696,-0.282625
0.129527,-0.259380
0.129295,-0.191014
0.128501,-0.106184
0.129900,-0.071939
