0.079708,-0.669498
0.091426,-0.667558
0.086944,-0.538404
0.063149,-0.377493
0.054125,-0.290871
0.041681,-0.184151
0.037653,-0.097215
0.034041,-0.008800
0.037331,0.081162
0.013716,0.182845
0.005925,0.265525
0.017255,0.334436
0.029283,0.397590
0.037945,0.433069
0.048781,0.471460
0.062383,0.471994
0.068242,0.448464
0.071218,0.442982
0.068934,0.397517
0.067730,0.377627
0.067530,0.360721
0.064726,0.333891
0.063420,0.296110
0.058002,0.256597
0.053216,0.218187
0.050819,0.180300
0.050945,0.149164
0.053346,0.105149
0.056613,0.062374
0.053445,0.045278
0.052598,0.015112
0.051462,-0.012689
0.053186,-0.045594
0.052779,-0.075407
0.051858,-0.104687
0.053101,-0.136047
0.052021,-0.161854
0.053881,-0.189939
0.053319,-0.219482
0.054051,-0.251959
0.052098,-0.270221
0.053500,-0.279760
0.053979,-0.294022
0.055641,-0.295013
0.029749,-0.229587
0.031909,-0.224816
0.031026,-0.203212
0.030800,-0.183222
0.039068,-0.172175
0.046882,-0.136723
0.049287,-0.127874
0.051719,-0.094224
0.058183,-0.044459
0.056730,-0.030988
0.055620,0.018655
0.057990,0.047876
0.055338,0.078151
0.058010,0.102145
0.058284,0.131614
0.057762,0.165943
0.058862,0.194305
0.058217,0.229731
0.057947,0.235109
0.058484,0.247176
0.061432,0.246062
0.064262,0.233422
0.066585,0.225924
0.064458,0.220932
0.030183,0.229760
0.026830,0.227737
0.023448,0.227059
0.023928,0.219155
0.031689,0.197855
0.038185,0.165558
0.039792,0.151969
0.044995,0.126123
0.051569,0.082163
0.046777,0.073664
0.047806,0.045351
0.046732,0.013049
0.045919,-0.016039
0.045363,-0.043588
0.042399,-0.071875
0.042231,-0.098340
0.040708,-0.117279
0.040630,-0.144111
0.038000,-0.170483
0.036699,-0.191237
0.037858,-0.207530
0.039150,-0.223753
0.037712,-0.225924
0.039675,-0.238716
0.038951,-0.249120
0.038676,-0.250782
0.040126,-0.258734
0.041424,-0.261415
0.039514,-0.255497
0.040195,-0.258043
0.041159,-0.248364
0.037884,-0.225365
0.037204,-0.211317
0.034845,-0.184676
0.035803,-0.166061
0.032493,-0.130606
0.010816,-0.132360
0.005803,-0.118023
0.003449,-0.106787
0.007395,-0.099334
0.010492,-0.087777
0.012695,-0.077319
0.011498,-0.056392
0.015155,-0.043656
0.018916,-0.031851
0.019434,-0.009195
0.019834,0.013787
0.024295,0.028184
0.024199,0.054714
0.025298,0.078703
0.029007,0.089416
0.019147,0.110388
0.013971,0.134302
0.016259,0.151428
0.014522,0.176344
0.010646,0.195254
