0.082387,0.114289
0.078609,0.101889
0.075363,0.089522
0.072946,0.077115
0.070793,0.064852
0.069254,0.052637
0.067809,0.040784
0.066642,0.029290
0.065900,0.018115
0.065101,0.007656
0.064659,-0.002289
0.064105,-0.011322
0.063864,-0.019675
0.063474,-0.026981
0.063367,-0.033490
0.063087,-0.038887
0.062868,-0.043308
0.062897,-0.046861
0.062726,-0.049330
0.062793,-0.050951
0.062650,-0.051582
0.062737,-0.051434
0.062608,-0.050439
0.062505,-0.048739
0.062622,-0.046428
0.062514,-0.043535
0.062626,-0.040172
0.062513,-0.036423
0.062620,-0.032354
0.062503,-0.028090
0.062607,-0.023655
0.062488,-0.019202
0.062391,-0.014768
0.062511,-0.010365
0.062407,-0.006162
0.062522,-0.002103
0.062415,0.001647
0.062528,0.005165
0.062420,0.008298
0.062533,0.011137
0.062425,0.013549
0.062339,0.015582
0.062471,0.017277
0.062378,0.018539
0.062504,0.019462
0.062405,0.019980
0.062526,0.020180
0.062424,0.020025
0.062342,0.019573
0.062476,0.018861
0.062384,0.017894
0.062509,0.016720
0.062410,0.015366
0.062530,0.013864
0.062425,0.012258
0.062541,0.010562
0.062433,0.008834
0.062347,0.007092
0.062478,0.005343
0.062382,0.003653
0.062505,0.002003
0.062404,0.000460
0.062522,-0.001005
0.062417,-0.002328
0.062533,-0.003544
0.062426,-0.004597
0.062341,-0.005506
0.062473,-0.006285
0.062378,-0.006892
0.062503,-0.007365
0.062402,-0.007675
0.062522,-0.007857
0.062418,-0.007891
0.062335,-0.007802
0.062468,-0.007604
0.062375,-0.007296
0.062501,-0.006898
0.062401,-0.006419
0.062521,-0.005874
0.062417,-0.005276
0.062534,-0.004635
0.062427,-0.003971
0.062342,-0.003292
0.062473,-0.002603
0.062379,-0.001929
0.062503,-0.001264
0.062402,-0.000635
0.062522,-0.000031
0.062417,0.000522
0.062534,0.001037
0.062427,0.001491
0.062342,0.001890
0.062473,0.002239
0.062379,0.002522
0.062503,0.002752
0.062402,0.002916
0.062522,0.003029
0.062418,0.003082
0.062334,0.003083
0.062467,0.003040
0.062374,0.002950
0.062499,0.002821
0.062399,0.002656
0.062520,0.002462
0.062416,0.002243
0.062533,0.002004
0.062426,0.001752
0.062341,0.001490
0.062473,0.001221
0.062378,0.000954
0.062503,0.000689
0.062402,0.000434
0.062522,0.000187
0.062417,-0.000042
0.062534,-0.000257
0.062427,-0.000450
0.062342,-0.000623
0.062473,-0.000777
0.062379,-0.000905
0.062503,-0.001013
0.062402,-0.001094
0.062522,-0.001155
0.062417,-0.001192
0.062334,-0.001208
0.062467,-0.001205
0.062374,-0.001182
0.062499,-0.001144
0.062399,-0.001089
0.062519,-0.001022
0.062416,-0.000944
0.062532,-0.000856
0.062426,-0.000761
0.062341,-0.000661
0.062473,-0.000557
0.062378,-0.000453
0.062502,-0.000347
0.062402,-0.000245
0.062522,-0.000145
0.062417,-0.000051
0.062534,0.000038
0.062427,0.000120
0.062342,0.000193
0.062473,0.000260
0.062379,0.000317
0.062503,0.000366
0.062402,0.000405
0.062522,0.000435
0.062417,0.000456
0.062334,0.000469
0.062467,0.000473
0.062374,0.000470
0.062499,0.000460
0.062399,0.000443
0.062519,0.000420
0.062415,0.000393
0.062532,0.000361
0.062426,0.000326
0.062341,0.000288
0.062473,0.000249
0.062378,0.000208
0.062502,0.000167
0.062402,0.000126
0.062522,0.000086
0.062417,0.000048
0.062534,0.000011
0.062427,-0.000023
0.055342,-0.000036
0.049873,-0.000048
