1.026000,3.233600,1.029372,3.258214
1.032100,3.232900,1.036530,3.257466
1.038300,3.232200,1.043764,3.256251
1.044400,3.231600,1.050945,3.254624
1.050500,3.230900,1.057999,3.252648
1.056700,3.230200,1.064897,3.250387
1.062800,3.229500,1.071564,3.247929
1.068900,3.228900,1.078030,3.245326
1.075100,3.228200,1.084306,3.242626
1.081200,3.227500,1.090357,3.239902
1.087400,3.226900,1.096228,3.237193
1.093600,3.226400,1.101978,3.234520
1.099800,3.225900,1.107580,3.231944
1.106000,3.225600,1.113142,3.229455
1.112100,3.225300,1.118648,3.227096
1.118300,3.225100,1.124159,3.224874
1.124400,3.225000,1.129726,3.222796
1.130600,3.224900,1.135333,3.220897
1.136700,3.225000,1.141057,3.219177
1.142800,3.225100,1.146885,3.217662
1.148900,3.225300,1.152831,3.216372
1.155000,3.225600,1.158927,3.215315
1.161000,3.225900,1.165122,3.214516
1.167100,3.226300,1.171429,3.213984
1.173100,3.226800,1.177817,3.213733
1.179100,3.227400,1.184271,3.213768
1.185100,3.228100,1.190784,3.214088
1.191100,3.228800,1.197314,3.214686
1.197100,3.229600,1.203842,3.215553
1.203000,3.230500,1.210333,3.216672
1.209000,3.231400,1.216783,3.218025
1.214900,3.232400,1.223160,3.219591
1.220800,3.233500,1.229460,3.221352
1.226700,3.234700,1.235673,3.223285
1.232500,3.235900,1.241787,3.225368
1.238300,3.237300,1.247799,3.227583
1.244100,3.238700,1.253710,3.229903
1.249900,3.240100,1.259545,3.232320
1.255700,3.241700,1.265289,3.234808
1.261400,3.243200,1.270959,3.237357
1.267100,3.244900,1.276562,3.239959
1.272800,3.246700,1.282102,3.242600
1.278500,3.248500,1.287602,3.245277
1.284100,3.250400,1.293043,3.247969
1.289700,3.252300,1.298447,3.250674
1.295300,3.254300,1.303830,3.253394
1.300800,3.256400,1.309182,3.256121
1.306300,3.258600,1.314509,3.258851
1.311800,3.260800,1.319824,3.261585
1.317300,3.263100,1.325133,3.264321
1.322700,3.265400,1.330429,3.267058
1.328100,3.267900,1.335716,3.269799
1.333400,3.270300,1.340980,3.272535
1.338700,3.272900,1.346235,3.275279
1.344000,3.275500,1.351481,3.278030
1.349300,3.278200,1.356724,3.280800
1.354500,3.281000,1.361953,3.283587
1.359700,3.283800,1.367168,3.286393
1.364900,3.286700,1.372376,3.289227
1.370000,3.289600,1.377556,3.292083
1.375100,3.292600,1.382715,3.294975
1.380100,3.295700,1.387848,3.297907
1.385100,3.298800,1.392952,3.300879
1.390100,3.302000,1.398035,3.303904
1.395000,3.305200,1.403079,3.306975
1.399900,3.308500,1.408087,3.310104
1.404700,3.311900,1.413061,3.313299
1.409500,3.315300,1.417995,3.316558
1.414300,3.318800,1.422891,3.319891
1.419000,3.322400,1.427750,3.323304
1.423700,3.326000,1.432561,3.326794
1.428300,3.329700,1.437324,3.330365
1.432900,3.333400,1.442032,3.334014
1.437400,3.337200,1.446685,3.337744
1.441900,3.341000,1.451279,3.341550
1.446400,3.344900,1.455820,3.345443
1.450800,3.348900,1.460307,3.349421
1.455100,3.352800,1.464712,3.353460
1.459400,3.356900,1.469060,3.357583
1.463700,3.361000,1.473345,3.361784
1.467900,3.365200,1.477563,3.366064
1.472000,3.369500,1.481718,3.370419
1.476200,3.373700,1.485805,3.374840
1.480200,3.378100,1.489824,3.379334
1.484200,3.382500,1.493776,3.383890
1.488200,3.386900,1.497659,3.388507
1.492000,3.391400,1.501466,3.393176
1.495900,3.396000,1.505216,3.397913
1.499700,3.400600,1.508901,3.402705
1.503400,3.405200,1.512513,3.407535
1.507100,3.409900,1.516063,3.412419
1.510700,3.414700,1.519553,3.417355
1.514300,3.419500,1.522982,3.422340
1.517800,3.424400,1.526354,3.427372
1.521300,3.429300,1.529670,3.432447
1.524700,3.434200,1.532922,3.437555
1.528000,3.439200,1.536113,3.442699
1.531300,3.444300,1.539253,3.447894
1.534500,3.449400,1.542334,3.453126
1.537600,3.454500,1.545351,3.458383
1.540700,3.459700,1.548312,3.463683
1.543700,3.465000,1.551221,3.469026
1.546700,3.470200,1.554070,3.474396
1.549600,3.475600,1.556869,3.479814
1.552500,3.481000,1.559615,3.485277
1.555200,3.486400,1.562295,3.490767
1.557900,3.491900,1.564921,3.496298
1.560600,3.497400,1.567491,3.501866
1.563200,3.503000,1.570005,3.507480
1.565700,3.508600,1.572456,3.513128
1.568100,3.514200,1.574841,3.518803
1.570500,3.519900,1.577165,3.524519
1.572800,3.525600,1.579425,3.530267
1.575100,3.531400,1.581623,3.536062
1.577200,3.537200,1.583750,3.541891
1.579300,3.543100,1.585810,3.547767
1.581300,3.549000,1.587802,3.553681
1.583300,3.554900,1.589721,3.559626
1.585100,3.560800,1.591560,3.565595
1.586900,3.566800,1.593326,3.571602
1.588600,3.572700,1.595010,3.577621
1.590200,3.578600,1.596612,3.583647
1.591800,3.584600,1.598139,3.589700
1.593300,3.590600,1.599584,3.595773
1.594600,3.596500,1.600938,3.601841
1.595900,3.602500,1.602213,3.607925
1.597200,3.608500,1.603406,3.614021
1.598300,3.614500,1.604514,3.620126
1.599400,3.620500,1.605541,3.626238
1.600400,3.626500,1.606483,3.632354
1.601300,3.632500,1.607339,3.638472
1.602100,3.638500,1.608112,3.644591
1.602900,3.644400,1.608799,3.650689
1.603500,3.650400,1.609399,3.656791
1.604100,3.656400,1.609916,3.662894
1.604600,3.662400,1.610352,3.668998
1.605100,3.668400,1.610709,3.675100
1.605500,3.674400,1.610983,3.681198
1.605700,3.680400,1.611175,3.687296
1.606000,3.686400,1.611289,3.693389
1.606100,3.692400,1.611319,3.699478
1.606100,3.698400,1.611272,3.705563
1.606200,3.704300,1.611147,3.711622
1.606000,3.710300,1.610942,3.717682
1.605900,3.716300,1.610663,3.723740
1.605700,3.722200,1.610306,3.729773
1.605300,3.728200,1.609873,3.735808
1.605000,3.734100,1.609367,3.741822
1.604500,3.740000,1.608787,3.747819
1.604000,3.745900,1.608134,3.753799
1.603400,3.751800,1.607408,3.759766
1.602700,3.757700,1.606606,3.765722
1.601900,3.763600,1.605729,3.771669
1.601100,3.769500,1.604781,3.777605
1.600200,3.775300,1.603761,3.783513
1.599200,3.781200,1.602668,3.789418
1.598200,3.787000,1.601507,3.795297
1.597100,3.792800,1.600277,3.801156
1.595900,3.798600,1.598973,3.806998
1.594600,3.804400,1.597597,3.812827
1.593300,3.810100,1.596155,3.818623
1.591900,3.815800,1.594644,3.824391
1.590400,3.821600,1.593059,3.830158
1.588900,3.827300,1.591407,3.835900
1.587300,3.832900,1.589690,3.841604
1.585600,3.838600,1.587898,3.847294
1.583800,3.844200,1.586036,3.852958
1.582000,3.849800,1.584107,3.858595
1.580100,3.855400,1.582110,3.864211
1.578200,3.861000,1.580047,3.869805
1.576200,3.866500,1.577919,3.875363
1.574100,3.872000,1.575723,3.880894
1.571900,3.877500,1.573457,3.886403
1.569700,3.883000,1.571122,3.891889
1.567400,3.888400,1.568722,3.897339
1.565000,3.893800,1.566253,3.902762
1.562600,3.899200,1.563718,3.908156
1.560100,3.904600,1.561113,3.913527
1.557500,3.909900,1.558441,3.918864
1.554900,3.915200,1.555705,3.924167
1.552200,3.920400,1.552906,3.929427
1.549400,3.925700,1.550034,3.934669
1.546600,3.930900,1.547099,3.939873
1.543700,3.936000,1.544101,3.945030
1.540700,3.941100,1.541036,3.950151
1.537700,3.946200,1.537907,3.955236
1.534600,3.951300,1.534711,3.960293
1.531500,3.956300,1.531456,3.965301
1.528200,3.961300,1.528126,3.970281
1.524900,3.966200,1.524735,3.975215
1.521600,3.971100,1.521287,3.980104
1.518200,3.976000,1.517773,3.984956
1.514700,3.980800,1.514195,3.989763
1.511100,3.985600,1.510549,3.994538
1.507600,3.990400,1.506848,3.999267
1.503900,3.995100,1.503081,4.003955
1.500200,3.999700,1.499263,4.008588
1.496400,4.004400,1.495373,4.013186
1.492500,4.008900,1.491424,4.017734
1.488600,4.013500,1.487409,4.022240
1.484600,4.017900,1.483339,4.026693
1.480600,4.022400,1.479209,4.031102
1.476500,4.026800,1.475017,4.035461
1.472300,4.031100,1.470764,4.039771
1.468100,4.035400,1.466455,4.044029
1.463800,4.039700,1.462081,4.048246
1.459500,4.043900,1.457656,4.052407
1.455100,4.048100,1.453170,4.056522
1.450600,4.052200,1.448620,4.060587
1.446100,4.056200,1.444022,4.064592
1.441600,4.060200,1.439378,4.068537
1.436900,4.064200,1.434662,4.072441
1.432200,4.068100,1.429889,4.076291
1.427500,4.071900,1.425073,4.080077
1.422700,4.075700,1.420199,4.083808
1.417800,4.079400,1.415266,4.087484
1.412900,4.083100,1.410279,4.091102
1.407900,4.086700,1.405234,4.094662
1.402800,4.090300,1.400122,4.098172
1.397700,4.093800,1.394957,4.101621
1.392600,4.097200,1.389751,4.105001
1.387400,4.100600,1.384491,4.108323
1.382100,4.104000,1.379165,4.111591
